REGION,TECHNOLOGY,YEAR,VALUE
PHLLU,PWRHYDPHLLU,2043,2110
PHLLU,PWRHYDPHLLU,2044,2110
PHLLU,PWRHYDPHLLU,2045,2110
PHLLU,PWRHYDPHLLU,2046,2110
PHLLU,PWRHYDPHLLU,2047,2110
PHLLU,PWRHYDPHLLU,2048,2110
PHLLU,PWRHYDPHLLU,2049,2110
PHLLU,PWRHYDPHLLU,2050,1960
PHLLU,PWROILPHLLU,2020,910
PHLLU,PWROILPHLLU,2021,910
PHLLU,PWROILPHLLU,2022,910
PHLLU,PWROILPHLLU,2023,910
PHLLU,PWROILPHLLU,2024,910
PHLLU,PWROILPHLLU,2025,910
PHLLU,PWROILPHLLU,2026,910
PHLLU,PWROILPHLLU,2027,910
PHLLU,PWROILPHLLU,2028,910
PHLLU,PWROILPHLLU,2029,910
PHLLU,PWROILPHLLU,2030,910
PHLLU,PWROILPHLLU,2031,910
PHLLU,PWROILPHLLU,2032,910
PHLLU,PWROILPHLLU,2033,910
PHLLU,PWROILPHLLU,2034,910
PHLLU,PWROILPHLLU,2035,910
PHLLU,PWROILPHLLU,2036,910
PHLLU,PWROILPHLLU,2037,910
PHLLU,PWROILPHLLU,2038,910
PHLLU,PWROILPHLLU,2039,910
PHLLU,PWROILPHLLU,2040,910
PHLLU,PWROILPHLLU,2041,910
PHLLU,PWROILPHLLU,2042,910
PHLLU,PWROILPHLLU,2043,910
PHLLU,PWROILPHLLU,2044,910
PHLLU,PWROILPHLLU,2045,910
PHLLU,PWROILPHLLU,2046,910
PHLLU,PWROILPHLLU,2047,910
PHLLU,PWROILPHLLU,2048,910
PHLLU,PWROILPHLLU,2049,910
PHLLU,PWROILPHLLU,2050,890
PHLLU,PWRSPVPHLLU,2020,960
PHLLU,PWRSPVPHLLU,2021,960
PHLLU,PWRSPVPHLLU,2022,960
PHLLU,PWRSPVPHLLU,2023,960
PHLLU,PWRSPVPHLLU,2024,960
PHLLU,PWRSPVPHLLU,2025,960
PHLLU,PWRSPVPHLLU,2026,960
PHLLU,PWRSPVPHLLU,2027,960
PHLLU,PWRSPVPHLLU,2028,960
PHLLU,PWRSPVPHLLU,2029,960
PHLLU,PWRSPVPHLLU,2030,670
PHLLU,PWRSPVPHLLU,2031,670
PHLLU,PWRSPVPHLLU,2032,670
PHLLU,PWRSPVPHLLU,2033,670
PHLLU,PWRSPVPHLLU,2034,670
PHLLU,PWRSPVPHLLU,2035,670
PHLLU,PWRSPVPHLLU,2036,670
PHLLU,PWRSPVPHLLU,2037,670
PHLLU,PWRSPVPHLLU,2038,670
PHLLU,PWRSPVPHLLU,2039,670
PHLLU,PWRSPVPHLLU,2040,670
PHLLU,PWRSPVPHLLU,2041,670
PHLLU,PWRSPVPHLLU,2042,670
PHLLU,PWRSPVPHLLU,2043,670
PHLLU,PWRSPVPHLLU,2044,670
PHLLU,PWRSPVPHLLU,2045,670
PHLLU,PWRSPVPHLLU,2046,670
PHLLU,PWRSPVPHLLU,2047,670
PHLLU,PWRSPVPHLLU,2048,670
PHLLU,PWRSPVPHLLU,2049,670
PHLLU,PWRSPVPHLLU,2050,480
