REGION,TECHNOLOGY,YEAR,VALUE
PHLLU,PWRGASPHLLU,2043,1.32
PHLLU,PWRGASPHLLU,2044,1.32
PHLLU,PWRGASPHLLU,2045,1.32
PHLLU,PWRGASPHLLU,2046,1.32
PHLLU,PWRGASPHLLU,2047,1.32
PHLLU,PWRGASPHLLU,2048,1.32
PHLLU,PWRGASPHLLU,2049,1.32
PHLLU,PWRGASPHLLU,2050,1.32
PHLLU,PWRHYDPHLLU,2020,0
PHLLU,PWRHYDPHLLU,2021,0
PHLLU,PWRHYDPHLLU,2022,0
PHLLU,PWRHYDPHLLU,2023,0
PHLLU,PWRHYDPHLLU,2024,0.0159
PHLLU,PWRHYDPHLLU,2025,0.0159
PHLLU,PWRHYDPHLLU,2026,0.0159
PHLLU,PWRHYDPHLLU,2027,0.0159
PHLLU,PWRHYDPHLLU,2028,0.0159
PHLLU,PWRHYDPHLLU,2029,0.0159
PHLLU,PWRHYDPHLLU,2030,0.0159
PHLLU,PWRHYDPHLLU,2031,0.0159
PHLLU,PWRHYDPHLLU,2032,0.0159
PHLLU,PWRHYDPHLLU,2033,0.0159
PHLLU,PWRHYDPHLLU,2034,0.0159
PHLLU,PWRHYDPHLLU,2035,0.0159
PHLLU,PWRHYDPHLLU,2036,0.0159
PHLLU,PWRHYDPHLLU,2037,0.0159
PHLLU,PWRHYDPHLLU,2038,0.0159
PHLLU,PWRHYDPHLLU,2039,0.0159
PHLLU,PWRHYDPHLLU,2040,0.0159
PHLLU,PWRHYDPHLLU,2041,0.0159
PHLLU,PWRHYDPHLLU,2042,0.0159
PHLLU,PWRHYDPHLLU,2043,0.0159
PHLLU,PWRHYDPHLLU,2044,0.0159
PHLLU,PWRHYDPHLLU,2045,0.0159
PHLLU,PWRHYDPHLLU,2046,0.0159
PHLLU,PWRHYDPHLLU,2047,0.0159
PHLLU,PWRHYDPHLLU,2048,0.0159
PHLLU,PWRHYDPHLLU,2049,0.0159
PHLLU,PWRHYDPHLLU,2050,0.0159
PHLLU,PWROILPHLLU,2020,0
PHLLU,PWROILPHLLU,2021,0
PHLLU,PWROILPHLLU,2022,0
PHLLU,PWROILPHLLU,2023,0
PHLLU,PWROILPHLLU,2024,0.011174
PHLLU,PWROILPHLLU,2025,0.011174
PHLLU,PWROILPHLLU,2026,0.011174
PHLLU,PWROILPHLLU,2027,0.011174
PHLLU,PWROILPHLLU,2028,0.011174
PHLLU,PWROILPHLLU,2029,0.011174
PHLLU,PWROILPHLLU,2030,0.011174
PHLLU,PWROILPHLLU,2031,0.011174
PHLLU,PWROILPHLLU,2032,0.011174
PHLLU,PWROILPHLLU,2033,0.011174
PHLLU,PWROILPHLLU,2034,0.011174
PHLLU,PWROILPHLLU,2035,0.011174
PHLLU,PWROILPHLLU,2036,0.011174
PHLLU,PWROILPHLLU,2037,0.011174
PHLLU,PWROILPHLLU,2038,0.011174
PHLLU,PWROILPHLLU,2039,0.011174
PHLLU,PWROILPHLLU,2040,0.011174
PHLLU,PWROILPHLLU,2041,0.011174
PHLLU,PWROILPHLLU,2042,0.011174
PHLLU,PWROILPHLLU,2043,0.011174
PHLLU,PWROILPHLLU,2044,0.011174
PHLLU,PWROILPHLLU,2045,0.011174
PHLLU,PWROILPHLLU,2046,0.011174
PHLLU,PWROILPHLLU,2047,0.011174
PHLLU,PWROILPHLLU,2048,0.011174
PHLLU,PWROILPHLLU,2049,0.011174
PHLLU,PWROILPHLLU,2050,0.011174
PHLLU,PWRSPVPHLLU,2020,0
PHLLU,PWRSPVPHLLU,2021,0
PHLLU,PWRSPVPHLLU,2022,0
PHLLU,PWRSPVPHLLU,2023,0
PHLLU,PWRSPVPHLLU,2024,0.125
PHLLU,PWRSPVPHLLU,2025,0.125
PHLLU,PWRSPVPHLLU,2026,0.125
PHLLU,PWRSPVPHLLU,2027,0.125
PHLLU,PWRSPVPHLLU,2028,0.125
PHLLU,PWRSPVPHLLU,2029,0.125
PHLLU,PWRSPVPHLLU,2030,0.125
PHLLU,PWRSPVPHLLU,2031,0.125
PHLLU,PWRSPVPHLLU,2032,0.125
PHLLU,PWRSPVPHLLU,2033,0.125
PHLLU,PWRSPVPHLLU,2034,0.125
PHLLU,PWRSPVPHLLU,2035,0.125
PHLLU,PWRSPVPHLLU,2036,0.125
PHLLU,PWRSPVPHLLU,2037,0.125
PHLLU,PWRSPVPHLLU,2038,0.125
PHLLU,PWRSPVPHLLU,2039,0.125
PHLLU,PWRSPVPHLLU,2040,0.125
PHLLU,PWRSPVPHLLU,2041,0.125
PHLLU,PWRSPVPHLLU,2042,0.125
PHLLU,PWRSPVPHLLU,2043,0.125
PHLLU,PWRSPVPHLLU,2044,0.125
PHLLU,PWRSPVPHLLU,2045,0.125
PHLLU,PWRSPVPHLLU,2046,0.125
PHLLU,PWRSPVPHLLU,2047,0.125
PHLLU,PWRSPVPHLLU,2048,0.125
PHLLU,PWRSPVPHLLU,2049,0.125
PHLLU,PWRSPVPHLLU,2050,0.125
