REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWROCGNPLXX01,2034,0.065055846
GLOBAL,PWROCGNPLXX01,2035,0.065055846
GLOBAL,PWROCGNPLXX01,2036,0.065055846
GLOBAL,PWROCGNPLXX01,2037,0.065055846
GLOBAL,PWROCGNPLXX01,2038,0.065055846
GLOBAL,PWROCGNPLXX01,2039,0.065055846
GLOBAL,PWROCGNPLXX01,2040,0.065055846
GLOBAL,PWROCGNPLXX01,2041,0.065055846
GLOBAL,PWROCGNPLXX01,2042,0.065055846
GLOBAL,PWROCGNPLXX01,2043,0.065055846
GLOBAL,PWROCGNPLXX01,2044,0.065055846
GLOBAL,PWROCGNPLXX01,2045,0.065055846
GLOBAL,PWROCGNPLXX01,2046,0.065055846
GLOBAL,PWROCGNPLXX01,2047,0.065055846
GLOBAL,PWROCGNPLXX01,2048,0.065055846
GLOBAL,PWROCGNPLXX01,2049,0.065055846
GLOBAL,PWRSPVNPLXX01,2020,4.0803927
GLOBAL,PWRSPVNPLXX01,2021,4.6186855
GLOBAL,PWRSPVNPLXX01,2022,5.1569783
GLOBAL,PWRSPVNPLXX01,2023,5.6952711
GLOBAL,PWRSPVNPLXX01,2024,6.2335639
GLOBAL,PWRSPVNPLXX01,2025,6.7718567
GLOBAL,PWRSPVNPLXX01,2026,7.5926474
GLOBAL,PWRSPVNPLXX01,2027,8.977021
GLOBAL,PWRSPVNPLXX01,2028,8.977021
GLOBAL,PWRSPVNPLXX01,2029,8.977021
GLOBAL,PWRSPVNPLXX01,2030,8.977021
GLOBAL,PWRSPVNPLXX01,2031,8.977021
GLOBAL,PWRSPVNPLXX01,2032,8.977021
GLOBAL,PWRSPVNPLXX01,2033,8.977021
GLOBAL,PWRSPVNPLXX01,2034,8.977021
GLOBAL,PWRSPVNPLXX01,2035,8.977021
GLOBAL,PWRSPVNPLXX01,2036,8.977021
GLOBAL,PWRSPVNPLXX01,2037,17.019612
GLOBAL,PWRSPVNPLXX01,2038,17.927627
GLOBAL,PWRSPVNPLXX01,2039,18.835529
GLOBAL,PWRSPVNPLXX01,2040,20.058346
GLOBAL,PWRSPVNPLXX01,2041,20.89017
GLOBAL,PWRSPVNPLXX01,2042,21.879394
GLOBAL,PWRSPVNPLXX01,2043,22.868619
GLOBAL,PWRSPVNPLXX01,2044,23.857843
GLOBAL,PWRSPVNPLXX01,2045,24.847068
GLOBAL,PWRSPVNPLXX01,2046,25.942367
GLOBAL,PWRSPVNPLXX01,2047,27.037779
GLOBAL,PWRSPVNPLXX01,2048,28.133078
GLOBAL,PWRSPVNPLXX01,2049,29.22849
GLOBAL,PWRSPVNPLXX01,2050,30.323903
GLOBAL,PWRSPVNPLXX01,2051,31.702521
GLOBAL,PWRSPVNPLXX01,2052,33.081139
GLOBAL,PWRSPVNPLXX01,2053,34.459758
GLOBAL,PWRSPVNPLXX01,2054,35.83849
GLOBAL,PWRSPVNPLXX01,2055,37.217109
GLOBAL,PWRSPVNPLXX01,2056,38.745371
GLOBAL,PWRSPVNPLXX01,2057,40.273748
GLOBAL,PWRSPVNPLXX01,2058,41.80201
GLOBAL,PWRSPVNPLXX01,2059,43.330387
GLOBAL,PWRSPVNPLXX01,2060,44.858649
GLOBAL,PWRSPVNPLXX01,2061,46.535871
GLOBAL,PWRSPVNPLXX01,2062,48.213094
GLOBAL,PWRSPVNPLXX01,2063,49.890316
GLOBAL,PWRSPVNPLXX01,2064,51.567652
GLOBAL,PWRSPVNPLXX01,2065,53.244874
GLOBAL,PWRSPVNPLXX01,2066,55.080409
GLOBAL,PWRSPVNPLXX01,2067,56.915943
GLOBAL,PWRSPVNPLXX01,2068,58.751478
GLOBAL,PWRSPVNPLXX01,2069,60.587126
GLOBAL,PWRSPVNPLXX01,2070,62.422661
GLOBAL,PWRWOFNPLXX01,2020,0.01225
GLOBAL,PWRWOFNPLXX01,2021,0.01225
GLOBAL,PWRWOFNPLXX01,2022,0.01225
GLOBAL,PWRWOFNPLXX01,2023,0.01225
GLOBAL,PWRWOFNPLXX01,2024,0.01225
GLOBAL,PWRWOFNPLXX01,2025,0.01225
GLOBAL,PWRWOFNPLXX01,2026,0.01225
GLOBAL,PWRWOFNPLXX01,2027,0.01225
GLOBAL,PWRWOFNPLXX01,2028,0.01225
GLOBAL,PWRWOFNPLXX01,2029,0.01225
GLOBAL,PWRWOFNPLXX01,2030,0.01225
GLOBAL,PWRWOFNPLXX01,2031,0.0121
GLOBAL,PWRWOFNPLXX01,2032,0.01195
GLOBAL,PWRWOFNPLXX01,2033,0.0118
GLOBAL,PWRWOFNPLXX01,2034,0.01165
GLOBAL,PWRWOFNPLXX01,2035,0.0115
GLOBAL,PWRWOFNPLXX01,2036,0.01135
GLOBAL,PWRWOFNPLXX01,2037,0.0112
GLOBAL,PWRWOFNPLXX01,2038,0.01105
GLOBAL,PWRWOFNPLXX01,2039,0.0109
GLOBAL,PWRWOFNPLXX01,2040,0.01075
GLOBAL,PWRWOFNPLXX01,2041,0.01075
GLOBAL,PWRWOFNPLXX01,2042,0.01075
GLOBAL,PWRWOFNPLXX01,2043,0.01075
GLOBAL,PWRWOFNPLXX01,2044,0.01075
GLOBAL,PWRWOFNPLXX01,2045,0.01075
GLOBAL,PWRWOFNPLXX01,2046,0.01075
GLOBAL,PWRWOFNPLXX01,2047,0.01075
GLOBAL,PWRWOFNPLXX01,2048,0.01075
GLOBAL,PWRWOFNPLXX01,2049,0.01075
GLOBAL,PWRWOFNPLXX01,2050,0.01075
GLOBAL,PWRWOFNPLXX01,2051,0.01075
GLOBAL,PWRWOFNPLXX01,2052,0.01075
GLOBAL,PWRWOFNPLXX01,2053,0.01075
GLOBAL,PWRWOFNPLXX01,2054,0.01075
GLOBAL,PWRWOFNPLXX01,2055,0.01075
GLOBAL,PWRWOFNPLXX01,2056,0.01075
GLOBAL,PWRWOFNPLXX01,2057,0.01075
GLOBAL,PWRWOFNPLXX01,2058,0.01075
GLOBAL,PWRWOFNPLXX01,2059,0.01075
GLOBAL,PWRWOFNPLXX01,2060,0.01075
GLOBAL,PWRWOFNPLXX01,2061,0.01075
GLOBAL,PWRWOFNPLXX01,2062,0.01075
GLOBAL,PWRWOFNPLXX01,2063,0.01075
GLOBAL,PWRWOFNPLXX01,2064,0.01075
GLOBAL,PWRWOFNPLXX01,2065,0.01075
GLOBAL,PWRWOFNPLXX01,2066,0.01075
GLOBAL,PWRWOFNPLXX01,2067,0.01075
GLOBAL,PWRWOFNPLXX01,2068,0.01075
GLOBAL,PWRWOFNPLXX01,2069,0.01075
GLOBAL,PWRWOFNPLXX01,2070,0.01075
